============================================================
RUNNING GRIDWORLD SWEEP
============================================================

============================================================
RUNNING CORRIDOR SWEEP
============================================================

============================================================
GRIDWORLD SUMMARY
============================================================
     task            model  horizon  mean_hazards  mean_time  success_rate  mean_min_dist  mean_final_dist  mean_forward  mean_unique  mean_Ns  mean_alpha  mean_valence  mean_arousal  n
gridworld        Ipsundrum       11           1.3       92.0           0.9       0.141421         6.974936        0.9040       0.3028 0.604399    0.717032           NaN           NaN 10
gridworld        Ipsundrum       12           1.3       92.0           0.9       0.141421         6.974936        0.9040       0.3028 0.604399    0.717032           NaN           NaN 10
gridworld        Ipsundrum       13           1.3       92.0           0.9       0.141421         6.974936        0.9040       0.3028 0.604399    0.717032           NaN           NaN 10
gridworld        Ipsundrum       14           1.3       92.0           0.9       0.141421         6.974936        0.9040       0.3028 0.604399    0.717032           NaN           NaN 10
gridworld        Ipsundrum       15           1.3       92.0           0.9       0.141421         6.974936        0.9040       0.3028 0.604399    0.717032           NaN           NaN 10
gridworld        Ipsundrum       16           1.3       92.0           0.9       0.141421         6.974936        0.9040       0.3028 0.604399    0.717032           NaN           NaN 10
gridworld        Ipsundrum       17           1.3       92.0           0.9       0.141421         6.974936        0.9040       0.3028 0.604399    0.717032           NaN           NaN 10
gridworld        Ipsundrum       18           1.3       92.0           0.9       0.141421         6.974936        0.9040       0.3028 0.604399    0.717032           NaN           NaN 10
gridworld        Ipsundrum       19           1.1       92.4           0.9       0.141421         7.167102        0.8976       0.2988 0.606737    0.716937           NaN           NaN 10
gridworld        Ipsundrum       20           1.1       92.4           0.9       0.141421         7.167102        0.8976       0.2988 0.606737    0.716937           NaN           NaN 10
gridworld Ipsundrum+affect        1           0.4       15.6           1.0       0.000000         0.000000        0.6480       0.1316 0.234299    0.857774      0.887872      0.082401 10
gridworld Ipsundrum+affect        2           0.1       27.4           1.0       0.000000         0.000000        0.6168       0.1208 0.243137    0.850044      0.888829      0.072859 10
gridworld Ipsundrum+affect        3           0.3       11.0           1.0       0.000000         0.000000        0.6196       0.1068 0.222696    0.856092      0.915954      0.064239 10
gridworld Ipsundrum+affect        4           0.4       31.5           0.9       0.200000         1.304159        0.6136       0.1208 0.269153    0.844964      0.908772      0.068124 10
gridworld Ipsundrum+affect        5           0.1       30.7           0.9       0.200000         1.304159        0.6044       0.1200 0.274677    0.839164      0.922970      0.062819 10
gridworld Ipsundrum+affect        6           0.6       37.8           0.9       0.200000         1.304159        0.5504       0.1176 0.290741    0.831990      0.913516      0.063988 10
gridworld Ipsundrum+affect        7           0.1        7.2           1.0       0.000000         0.100000        0.5208       0.1052 0.255886    0.836049      0.960337      0.047777 10
gridworld Ipsundrum+affect        8           0.1        7.2           1.0       0.000000         0.000000        0.4692       0.1072 0.257689    0.833365      0.962809      0.043963 10
gridworld Ipsundrum+affect        9           0.2        6.8           1.0       0.000000         0.100000        0.4756       0.1076 0.255407    0.834219      0.961911      0.045439 10
gridworld Ipsundrum+affect       10           0.3        6.8           1.0       0.000000         0.323607        0.4496       0.1148 0.269895    0.830256      0.957146      0.047590 10
gridworld Ipsundrum+affect       11           0.2        6.6           1.0       0.000000         0.200000        0.4372       0.1148 0.271880    0.829771      0.955502      0.047228 10
gridworld Ipsundrum+affect       12           0.0        6.6           1.0       0.000000         0.000000        0.4028       0.0972 0.262479    0.829334      0.967114      0.039040 10
gridworld Ipsundrum+affect       13           0.1        6.6           1.0       0.000000         0.100000        0.3744       0.0988 0.264637    0.827876      0.969964      0.038196 10
gridworld Ipsundrum+affect       14           0.1        6.6           1.0       0.000000         0.000000        0.3660       0.1024 0.265662    0.827165      0.968367      0.038902 10
gridworld Ipsundrum+affect       15           0.2        6.6           1.0       0.000000         0.100000        0.3460       0.1048 0.272031    0.825754      0.967361      0.039988 10
gridworld Ipsundrum+affect       16           0.1        6.6           1.0       0.000000         0.300000        0.3316       0.1012 0.275196    0.823903      0.968514      0.039384 10
gridworld Ipsundrum+affect       17           0.1        6.6           1.0       0.000000         0.300000        0.3252       0.0988 0.275253    0.823453      0.970367      0.037792 10
gridworld Ipsundrum+affect       18           0.1        7.6           1.0       0.000000         0.100000        0.3136       0.0940 0.278143    0.821296      0.970846      0.037298 10
gridworld Ipsundrum+affect       19           0.1        7.6           1.0       0.000000         0.000000        0.3344       0.0976 0.277349    0.822199      0.969669      0.036830 10
gridworld Ipsundrum+affect       20           0.1        7.6           1.0       0.000000         0.000000        0.3012       0.0896 0.278619    0.822025      0.968270      0.037341 10

============================================================
CORRIDOR SUMMARY
============================================================
    task            model  horizon  mean_hazards  mean_time  success_rate  mean_min_dist  mean_final_dist  mean_forward  mean_unique  mean_Ns  mean_alpha  mean_valence  mean_arousal  n
corridor            Recon        1           2.9       48.0           0.6       2.200000         5.737143       0.94500      0.32250 0.522348         NaN           NaN           NaN 10
corridor            Recon        2           2.9       48.0           0.6       2.200000         5.737143       0.94500      0.32250 0.522348         NaN           NaN           NaN 10
corridor            Recon        3           2.9       48.0           0.6       2.200000         5.737143       0.94500      0.32250 0.522348         NaN           NaN           NaN 10
corridor            Recon        4           2.9       48.0           0.6       2.200000         5.737143       0.94500      0.32250 0.522348         NaN           NaN           NaN 10
corridor            Recon        5           2.9       48.0           0.6       2.200000         5.737143       0.94500      0.32250 0.522348         NaN           NaN           NaN 10
corridor            Recon        6           2.9       48.0           0.6       2.200000         5.737143       0.94500      0.32250 0.522348         NaN           NaN           NaN 10
corridor            Recon        7           2.9       48.0           0.6       2.200000         5.737143       0.94500      0.32250 0.522348         NaN           NaN           NaN 10
corridor            Recon        8           2.9       48.0           0.6       2.200000         5.737143       0.94500      0.32250 0.522348         NaN           NaN           NaN 10
corridor            Recon        9           2.9       48.0           0.6       2.200000         5.737143       0.94500      0.32250 0.522348         NaN           NaN           NaN 10
corridor            Recon       10           2.9       48.0           0.6       2.200000         5.737143       0.94500      0.32250 0.522348         NaN           NaN           NaN 10
corridor            Recon       11           2.9       48.0           0.6       2.200000         5.737143       0.94500      0.32250 0.522348         NaN           NaN           NaN 10
corridor            Recon       12           2.9       48.0           0.6       2.200000         5.737143       0.94500      0.32250 0.522348         NaN           NaN           NaN 10
corridor            Recon       13           2.9       48.0           0.6       2.200000         5.737143       0.94500      0.32250 0.522348         NaN           NaN           NaN 10
corridor            Recon       14           2.9       48.0           0.6       2.200000         5.737143       0.94500      0.32250 0.522348         NaN           NaN           NaN 10
corridor            Recon       15           2.9       48.0           0.6       2.200000         5.737143       0.94500      0.32250 0.522348         NaN           NaN           NaN 10
corridor            Recon       16           2.9       48.0           0.6       2.200000         5.737143       0.94500      0.32250 0.522348         NaN           NaN           NaN 10
corridor            Recon       17           2.9       48.0           0.6       2.200000         5.737143       0.94500      0.32250 0.522348         NaN           NaN           NaN 10
corridor            Recon       18           2.9       48.0           0.6       2.200000         5.737143       0.94500      0.32250 0.522348         NaN           NaN           NaN 10
corridor            Recon       19           2.9       48.0           0.6       2.200000         5.737143       0.94500      0.32250 0.522348         NaN           NaN           NaN 10
corridor            Recon       20           2.9       48.0           0.6       2.200000         5.737143       0.94500      0.32250 0.522348         NaN           NaN           NaN 10
corridor        Ipsundrum        1           2.6       48.0           0.6       2.200000         7.113536       0.94375      0.31500 0.692953    0.841523           NaN           NaN 10
corridor        Ipsundrum        2           2.6       48.0           0.6       2.200000         7.113536       0.94375      0.31500 0.692953    0.841523           NaN           NaN 10
corridor        Ipsundrum        3           2.6       48.0           0.6       2.200000         7.113536       0.94375      0.31500 0.692953    0.841523           NaN           NaN 10
corridor        Ipsundrum        4           2.6       48.0           0.6       2.200000         7.113536       0.94375      0.31500 0.692953    0.841523           NaN           NaN 10
corridor        Ipsundrum        5           2.6       48.0           0.6       2.200000         7.113536       0.94375      0.31500 0.692953    0.841523           NaN           NaN 10
corridor        Ipsundrum        6           2.6       48.0           0.6       2.200000         7.113536       0.94375      0.31500 0.692953    0.841523           NaN           NaN 10
corridor        Ipsundrum        7           2.6       48.0           0.6       2.200000         7.113536       0.94375      0.31500 0.692953    0.841523           NaN           NaN 10
corridor        Ipsundrum        8           2.6       48.0           0.6       2.200000         7.113536       0.94375      0.31500 0.692953    0.841523           NaN           NaN 10
corridor        Ipsundrum        9           2.6       48.0           0.6       2.200000         7.113536       0.94375      0.31500 0.692953    0.841523           NaN           NaN 10
corridor        Ipsundrum       10           2.6       47.0           0.7       1.941421         5.879370       0.94250      0.33500 0.694647    0.841613           NaN           NaN 10
corridor        Ipsundrum       11           2.6       47.0           0.7       1.941421         5.879370       0.94250      0.33500 0.694647    0.841613           NaN           NaN 10
corridor        Ipsundrum       12           2.6       47.0           0.7       1.941421         5.879370       0.94250      0.33500 0.694647    0.841613           NaN           NaN 10
corridor        Ipsundrum       13           2.6       47.0           0.7       1.941421         5.879370       0.94250      0.33500 0.694647    0.841613           NaN           NaN 10
corridor        Ipsundrum       14           2.6       47.0           0.7       1.941421         5.879370       0.94250      0.33500 0.694265    0.841682           NaN           NaN 10
corridor        Ipsundrum       15           2.6       47.0           0.7       1.941421         5.879370       0.94250      0.33500 0.694265    0.841682           NaN           NaN 10
corridor        Ipsundrum       16           2.6       47.0           0.7       1.941421         5.879370       0.94250      0.33500 0.694265    0.841682           NaN           NaN 10
corridor        Ipsundrum       17           2.6       47.0           0.7       1.941421         5.879370       0.94250      0.33500 0.694265    0.841682           NaN           NaN 10
corridor        Ipsundrum       18           2.6       47.0           0.7       1.941421         5.879370       0.94250      0.33500 0.694265    0.841682           NaN           NaN 10
corridor        Ipsundrum       19           2.6       47.0           0.7       1.941421         5.879370       0.94250      0.33500 0.694265    0.841682           NaN           NaN 10
corridor        Ipsundrum       20           2.6       47.0           0.7       1.941421         5.879370       0.94250      0.33500 0.694265    0.841682           NaN           NaN 10
corridor Ipsundrum+affect        1           0.0       60.7           0.5       5.882843         7.904490       0.64250      0.32375 0.605058    0.985118      0.657460      0.189293 10
corridor Ipsundrum+affect        2           0.0       59.1           0.6       4.941421         7.145234       0.64875      0.36000 0.575888    0.985717      0.667798      0.186041 10
corridor Ipsundrum+affect        3           0.0       49.1           0.7       3.946409         5.649063       0.63000      0.35125 0.503490    0.985132      0.723928      0.173984 10
corridor Ipsundrum+affect        4           0.0       54.2           0.6       4.866213         6.244854       0.61500      0.32000 0.558197    0.982028      0.699549      0.176490 10
corridor Ipsundrum+affect        5           0.0       63.4           0.4       6.178864         8.594004       0.65000      0.29250 0.629589    0.980848      0.656138      0.178412 10
corridor Ipsundrum+affect        6           0.0       52.3           0.8       2.471478         3.364275       0.68375      0.33750 0.550897    0.978535      0.716801      0.173177 10
corridor Ipsundrum+affect        7           0.0       51.3           0.9       1.924264         3.224421       0.71875      0.35750 0.530849    0.979508      0.729109      0.174429 10
corridor Ipsundrum+affect        8           0.0       50.6           1.0       1.107107         1.660770       0.73625      0.35500 0.536008    0.976006      0.737937      0.172170 10
corridor Ipsundrum+affect        9           0.0       46.5           1.0       1.107107         1.825141       0.71625      0.37625 0.509386    0.976074      0.758202      0.168209 10
corridor Ipsundrum+affect       10           0.0       45.5           0.8       2.824264         4.354161       0.70875      0.32750 0.526064    0.973808      0.753623      0.158687 10
corridor Ipsundrum+affect       11           0.0       51.7           0.8       3.024264         4.287406       0.73125      0.32750 0.561473    0.976452      0.719131      0.169852 10
corridor Ipsundrum+affect       12           0.0       51.0           0.9       2.565685         3.381273       0.73125      0.33125 0.555864    0.975175      0.718980      0.169089 10
corridor Ipsundrum+affect       13           0.0       52.5           0.8       3.482843         4.338606       0.75750      0.30875 0.564715    0.975890      0.711460      0.169605 10
corridor Ipsundrum+affect       14           0.0       52.7           0.7       3.347871         4.207620       0.76500      0.29625 0.541397    0.974860      0.732260      0.164605 10
corridor Ipsundrum+affect       15           0.0       50.4           0.7       3.506450         4.348384       0.73375      0.29750 0.530281    0.973819      0.744843      0.160308 10
corridor Ipsundrum+affect       16           0.0       46.2           0.7       3.489292         4.310526       0.73750      0.28375 0.511254    0.969835      0.768965      0.148685 10
corridor Ipsundrum+affect       17           0.0       40.1           0.8       3.307107         4.032813       0.81875      0.26000 0.504718    0.967122      0.780921      0.141685 10
corridor Ipsundrum+affect       18           0.0       39.5           0.8       3.307107         4.032813       0.82375      0.26000 0.502220    0.966418      0.783927      0.139573 10
corridor Ipsundrum+affect       19           0.0       39.5           0.8       3.307107         4.032813       0.82375      0.26000 0.502220    0.966418      0.783927      0.139573 10
corridor Ipsundrum+affect       20           0.0       38.3           0.8       3.265685         4.081614       0.79125      0.26125 0.495502    0.965802      0.789992      0.134931 10

============================================================
GENERATING PLOTS
============================================================

All plots saved!

CSVs saved:
  - gridworld_episodes.csv, gridworld_summary.csv
  - corridor_episodes.csv, corridor_summary.csv
