model,seed,scenic_side,phase,familiarize_side,morning_idx,valid,decided,choice_entry,choice_commit,decided_commit,scenic_choice,scenic_time,dull_time,scenic_time_share,scenic_time_barrier,dull_time_barrier,scenic_time_share_barrier,split_delta_novelty,split_scenic_novelty,split_dull_novelty,split_pred_I_scenic,split_pred_I_dull,split_pred_valence_scenic,split_pred_valence_dull,split_pred_arousal_scenic,split_pred_arousal_dull,mean_valence_scenic,mean_valence_dull,mean_arousal_scenic,mean_arousal_dull
Recon,3,right,post,none,3,True,True,scenic,dull,True,True,18,5,0.782608695652174,11,0,1.0,-0.03867513459481292,0.25,0.2886751345948129,-0.19605480189943236,-0.0700495791025559,,,,,,,,
Recon,3,right,post,none,4,True,True,dull,scenic,True,False,5,18,0.21739130434782608,0,11,0.0,0.0,0.22360679774997896,0.22360679774997896,-0.19605480189943236,-0.0700495791025559,,,,,,,,
Recon,3,right,post,none,5,True,True,scenic,dull,True,True,18,5,0.782608695652174,11,0,1.0,-0.015141908727317938,0.1889822365046136,0.20412414523193154,-0.19605480189943236,-0.0700495791025559,,,,,,,,
Recon,3,right,baseline,scenic,0,True,True,scenic,scenic,True,True,21,0,1.0,11,0,1.0,0.0,0.5,0.5,-0.19605480189943236,-0.0700495791025559,,,,,,,,
Recon,3,right,post,scenic,1,True,True,dull,dull,True,False,0,16,0.0,0,11,0.0,-0.42191311905569695,0.07808688094430304,0.5,-0.19605480189943236,-0.0700495791025559,,,,,,,,
Recon,3,right,post,scenic,2,True,True,scenic,scenic,True,True,18,0,1.0,11,0,1.0,-0.21058825365050987,0.07808688094430304,0.2886751345948129,-0.19605480189943236,-0.0700495791025559,,,,,,,,
Recon,3,right,post,scenic,3,True,True,scenic,dull,True,True,20,5,0.8,11,0,1.0,-0.21413953534481994,0.07453559924999299,0.2886751345948129,-0.19605480189943236,-0.0700495791025559,,,,,,,,
Recon,3,right,post,scenic,4,True,True,scenic,scenic,True,True,22,0,1.0,11,0,1.0,-0.1498858196725304,0.07372097807744857,0.22360679774997896,-0.19605480189943236,-0.0700495791025559,,,,,,,,
Recon,3,right,post,scenic,5,True,True,dull,dull,True,False,0,16,0.0,0,11,0.0,-0.15217822632140754,0.07142857142857142,0.22360679774997896,-0.19605480189943236,-0.0700495791025559,,,,,,,,
Recon,4,left,baseline,both,0,True,True,scenic,dull,True,True,26,5,0.8387096774193549,11,0,1.0,0.0,0.5,0.5,-0.161013648703949,-0.07030375588489977,,,,,,,,
Recon,4,left,post,both,1,True,True,scenic,scenic,True,True,16,0,1.0,11,0,1.0,0.0,0.1091089451179962,0.1091089451179962,-0.161013648703949,-0.07030375588489977,,,,,,,,
Recon,4,left,post,both,2,True,True,dull,dull,True,False,0,19,0.0,0,11,0.0,-0.00485173808945881,0.10425720702853739,0.1091089451179962,-0.161013648703949,-0.07030375588489977,,,,,,,,
Recon,4,left,post,both,3,True,True,dull,dull,True,False,0,21,0.0,0,11,0.0,-0.002343151149267822,0.10425720702853739,0.10660035817780521,-0.161013648703949,-0.07030375588489977,,,,,,,,
