model,seed,scenic_side,condition,phase,episode_idx,choice_entry,decided,scenic_choice,split_novelty_left,split_novelty_right,split_novelty_delta,split_novelty_scenic,split_novelty_dull,split_valence,split_arousal,split_body_budget,score_base,score_epistemic,score_progress,score_curiosity,score_total,score_other,action,action_random
Recon,0,left,both_familiar,test,4,scenic,True,True,0.125,0.11785113019775793,-0.007148869802242067,0.125,0.11785113019775793,,,,0.6,0.0,0.0,0.10425720702853739,0.40425720702853735,-0.3,forward,False
Recon,0,left,both_familiar,test,5,scenic,True,True,0.11785113019775793,0.11470786693528087,-0.0031432632624770612,0.11785113019775793,0.11470786693528087,,,,0.6,0.0,0.0,0.1,0.39999999999999997,-0.3,forward,False
Recon,0,left,none_familiar,test,1,scenic,True,True,0.5,0.5,0.0,0.5,0.5,,,,0.6,0.0,0.0,0.5,0.8,-0.30000000000000004,forward,False
Recon,0,left,none_familiar,test,2,dull,True,False,0.35355339059327373,0.35355339059327373,0.0,0.35355339059327373,0.35355339059327373,,,,0.6,0.0,0.0,0.25,0.55,-0.29999999999999993,forward,False
Recon,0,left,none_familiar,test,3,scenic,True,True,0.25,0.25,0.0,0.25,0.25,,,,0.6,0.0,0.0,0.1889822365046136,0.48898223650461353,-0.3,forward,False
Recon,0,left,none_familiar,test,4,,False,False,0.22360679774997896,0.22360679774997896,0.0,0.22360679774997896,0.22360679774997896,,,,0.6,0.0,0.0,0.15811388300841897,0.458113883008419,-0.3,turn_left,False
Recon,0,left,none_familiar,test,5,scenic,True,True,0.1889822365046136,0.1889822365046136,0.0,0.1889822365046136,0.1889822365046136,,,,0.6,0.0,0.0,0.1386750490563073,0.4386750490563072,-0.3,forward,False
Recon,1,right,scenic_familiar,test,1,scenic,True,True,0.5,0.15075567228888181,-0.3492443277111182,0.15075567228888181,0.5,,,,0.6,0.0,0.0,0.5,0.9000000000000001,-0.19999999999999996,forward,False
Recon,1,right,scenic_familiar,test,2,dull,True,False,0.35355339059327373,0.14433756729740646,-0.20921582329586727,0.14433756729740646,0.35355339059327373,,,,0.6,0.0,0.0,0.35355339059327373,0.7535533905932736,-0.20000000000000007,forward,False
Recon,1,right,scenic_familiar,test,3,dull,True,False,0.2886751345948129,0.14433756729740646,-0.14433756729740646,0.14433756729740646,0.2886751345948129,,,,0.6,0.0,0.0,0.2886751345948129,0.688675134594813,-0.19999999999999996,forward,False
Recon,1,right,scenic_familiar,test,4,dull,True,False,0.20412414523193154,0.1336306209562122,-0.07049352427571934,0.1336306209562122,0.20412414523193154,,,,0.6,0.0,0.0,0.20412414523193154,0.6041241452319315,-0.20000000000000007,forward,False
Recon,1,right,scenic_familiar,test,5,dull,True,False,0.1889822365046136,0.1336306209562122,-0.0553516155484014,0.1336306209562122,0.1889822365046136,,,,0.6,0.0,0.0,0.1889822365046136,0.5889822365046136,-0.19999999999999996,forward,False
Recon,1,right,dull_familiar,test,1,dull,True,False,0.15075567228888181,0.5,0.3492443277111182,0.5,0.15075567228888181,,,,0.6,0.0,0.0,0.15075567228888181,0.5507556722888818,-0.19999999999999996,forward,False
Recon,1,right,dull_familiar,test,2,dull,True,False,0.14433756729740646,0.5,0.35566243270259357,0.5,0.14433756729740646,,,,0.6,0.0,0.0,0.14433756729740646,0.5443375672974065,-0.19999999999999996,forward,False
Recon,1,right,dull_familiar,test,3,dull,True,False,0.1386750490563073,0.5,0.3613249509436927,0.5,0.1386750490563073,,,,0.6,0.0,0.0,0.1386750490563073,0.5386750490563073,-0.19999999999999996,forward,False
Recon,1,right,dull_familiar,test,4,dull,True,False,0.1336306209562122,0.35355339059327373,0.21992276963706153,0.35355339059327373,0.1336306209562122,,,,0.6,0.0,0.0,0.1336306209562122,0.5336306209562123,-0.19999999999999996,forward,False
Recon,1,right,dull_familiar,test,5,dull,True,False,0.12909944487358055,0.35355339059327373,0.22445394571969318,0.35355339059327373,0.12909944487358055,,,,0.6,0.0,0.0,0.12909944487358055,0.5290994448735806,-0.19999999999999996,forward,False
Recon,1,right,both_familiar,test,1,dull,True,False,0.20412414523193154,0.20412414523193154,0.0,0.20412414523193154,0.20412414523193154,,,,0.6,0.0,0.0,0.20412414523193154,0.6041241452319315,-0.20000000000000007,forward,False
Recon,1,right,both_familiar,test,2,dull,True,False,0.17677669529663687,0.20412414523193154,0.02734744993529467,0.20412414523193154,0.17677669529663687,,,,0.6,0.0,0.0,0.17677669529663687,0.5767766952966369,-0.19999999999999996,forward,False
Recon,1,right,both_familiar,test,3,dull,True,False,0.16666666666666666,0.1889822365046136,0.02231556983794694,0.1889822365046136,0.16666666666666666,,,,0.6,0.0,0.0,0.16666666666666666,0.5666666666666667,-0.19999999999999996,forward,False
Recon,1,right,both_familiar,test,4,dull,True,False,0.15811388300841897,0.17677669529663687,0.018662812288217895,0.17677669529663687,0.15811388300841897,,,,0.6,0.0,0.0,0.15811388300841897,0.5581138830084189,-0.20000000000000007,forward,False
Recon,1,right,both_familiar,test,5,,False,False,0.15075567228888181,0.16666666666666666,0.015910994377784843,0.16666666666666666,0.15075567228888181,,,,0.6,0.0,0.0,0.15075567228888181,0.5507556722888818,-0.19999999999999996,forward,False
Recon,1,right,none_familiar,test,1,,False,False,0.5,0.5,0.0,0.5,0.5,,,,0.6,0.0,0.0,0.5,0.9000000000000001,-0.19999999999999996,turn_left,False
Recon,1,right,none_familiar,test,2,scenic,True,True,0.2886751345948129,0.2886751345948129,0.0,0.2886751345948129,0.2886751345948129,,,,0.6,0.0,0.0,0.2886751345948129,0.688675134594813,-0.19999999999999996,forward,False
Recon,1,right,none_familiar,test,3,dull,True,False,0.25,0.25,0.0,0.25,0.25,,,,0.6,0.0,0.0,0.25,0.6499999999999999,-0.20000000000000007,forward,False
Recon,1,right,none_familiar,test,4,scenic,True,True,0.22360679774997896,0.22360679774997896,0.0,0.22360679774997896,0.22360679774997896,,,,0.6,0.0,0.0,0.22360679774997896,0.6236067977499788,-0.20000000000000007,forward,False
Recon,1,right,none_familiar,test,5,scenic,True,True,0.20412414523193154,0.1889822365046136,-0.015141908727317938,0.1889822365046136,0.20412414523193154,,,,0.6,0.0,0.0,0.20412414523193154,0.6041241452319315,-0.20000000000000007,turn_left,False
Recon,2,left,scenic_familiar,test,1,dull,True,False,0.15075567228888181,0.5,0.3492443277111182,0.15075567228888181,0.5,,,,0.6,0.0,0.0,0.5,0.9000000000000001,-0.19999999999999996,forward,True
Recon,2,left,scenic_familiar,test,2,,False,False,0.15075567228888181,0.35355339059327373,0.20279771830439192,0.15075567228888181,0.35355339059327373,,,,0.6,0.0,0.0,0.35355339059327373,0.7535533905932736,-0.20000000000000007,forward,True
Recon,2,left,scenic_familiar,test,3,dull,True,False,0.1336306209562122,0.25,0.1163693790437878,0.1336306209562122,0.25,,,,0.6,0.0,0.0,0.25,0.6499999999999999,-0.20000000000000007,forward,True
Recon,2,left,scenic_familiar,test,4,scenic,True,True,0.1336306209562122,0.22360679774997896,0.08997617679376677,0.1336306209562122,0.22360679774997896,,,,0.6,0.0,0.0,0.22360679774997896,0.6236067977499788,-0.20000000000000007,forward,False
Recon,2,left,scenic_familiar,test,5,scenic,True,True,0.1336306209562122,0.20412414523193154,0.07049352427571934,0.1336306209562122,0.20412414523193154,,,,0.6,0.0,0.0,0.20412414523193154,0.6041241452319315,-0.20000000000000007,forward,False
Recon,2,left,dull_familiar,test,1,scenic,True,True,0.5,0.15075567228888181,-0.3492443277111182,0.5,0.15075567228888181,,,,0.6,0.0,0.0,0.5,0.9000000000000001,-0.19999999999999996,forward,False
Recon,2,left,dull_familiar,test,2,dull,True,False,0.35355339059327373,0.15075567228888181,-0.20279771830439192,0.35355339059327373,0.15075567228888181,,,,0.6,0.0,0.0,0.35355339059327373,0.7535533905932736,-0.20000000000000007,forward,True
Recon,2,left,dull_familiar,test,3,scenic,True,True,0.22360679774997896,0.15075567228888181,-0.07285112546109715,0.22360679774997896,0.15075567228888181,,,,0.6,0.0,0.0,0.22360679774997896,0.6236067977499788,-0.20000000000000007,forward,False
Recon,2,left,dull_familiar,test,4,dull,True,False,0.20412414523193154,0.14433756729740646,-0.059786577934525076,0.20412414523193154,0.14433756729740646,,,,0.6,0.0,0.0,0.20412414523193154,0.6041241452319315,-0.20000000000000007,forward,False
Recon,2,left,dull_familiar,test,5,dull,True,False,0.17677669529663687,0.1386750490563073,-0.03810164624032958,0.17677669529663687,0.1386750490563073,,,,0.6,0.0,0.0,0.1386750490563073,0.5386750490563073,-0.19999999999999996,forward,True
Recon,2,left,both_familiar,test,1,dull,True,False,0.20412414523193154,0.20412414523193154,0.0,0.20412414523193154,0.20412414523193154,,,,0.6,0.0,0.0,0.20412414523193154,0.6041241452319315,-0.20000000000000007,forward,True
Recon,2,left,both_familiar,test,2,scenic,True,True,0.16666666666666666,0.20412414523193154,0.03745747856526488,0.16666666666666666,0.20412414523193154,,,,0.6,0.0,0.0,0.16666666666666666,0.5666666666666667,-0.19999999999999996,forward,False
Recon,2,left,both_familiar,test,3,scenic,True,True,0.1336306209562122,0.1889822365046136,0.0553516155484014,0.1336306209562122,0.1889822365046136,,,,0.6,0.0,0.0,0.1889822365046136,0.5889822365046136,-0.19999999999999996,forward,False
Recon,2,left,both_familiar,test,4,dull,True,False,0.1336306209562122,0.17677669529663687,0.04314607434042467,0.1336306209562122,0.17677669529663687,,,,0.6,0.0,0.0,0.1336306209562122,0.5336306209562123,-0.19999999999999996,forward,False
Recon,2,left,both_familiar,test,5,dull,True,False,0.125,0.16666666666666666,0.04166666666666666,0.125,0.16666666666666666,,,,0.6,0.0,0.0,0.16666666666666666,0.5666666666666667,-0.19999999999999996,forward,True
Recon,2,left,none_familiar,test,1,scenic,True,True,0.5,0.5,0.0,0.5,0.5,,,,0.6,0.0,0.0,0.5,0.9000000000000001,-0.19999999999999996,forward,False
Recon,2,left,none_familiar,test,2,dull,True,False,0.35355339059327373,0.5,0.14644660940672627,0.35355339059327373,0.5,,,,0.6,0.0,0.0,0.5,0.9000000000000001,-0.19999999999999996,forward,True
Recon,2,left,none_familiar,test,3,,False,False,0.35355339059327373,0.35355339059327373,0.0,0.35355339059327373,0.35355339059327373,,,,0.6,0.0,0.0,0.35355339059327373,0.7535533905932736,-0.20000000000000007,forward,True
Recon,2,left,none_familiar,test,4,dull,True,False,0.1889822365046136,0.22360679774997896,0.034624561245365365,0.1889822365046136,0.22360679774997896,,,,0.6,0.0,0.0,0.22360679774997896,0.6236067977499788,-0.20000000000000007,forward,True
Recon,2,left,none_familiar,test,5,scenic,True,True,0.1889822365046136,0.20412414523193154,0.015141908727317938,0.1889822365046136,0.20412414523193154,,,,0.6,0.0,0.0,0.20412414523193154,0.6041241452319315,-0.20000000000000007,forward,False
Recon,3,right,scenic_familiar,test,1,scenic,True,True,0.5,0.15075567228888181,-0.3492443277111182,0.15075567228888181,0.5,,,,0.6,0.0,0.0,0.5,0.9000000000000001,-0.19999999999999996,forward,False
Recon,3,right,scenic_familiar,test,2,dull,True,False,0.35355339059327373,0.14433756729740646,-0.20921582329586727,0.14433756729740646,0.35355339059327373,,,,0.6,0.0,0.0,0.35355339059327373,0.7535533905932736,-0.20000000000000007,turn_left,True
Recon,3,right,scenic_familiar,test,3,dull,True,False,0.22360679774997896,0.12909944487358055,-0.09450735287639841,0.12909944487358055,0.22360679774997896,,,,0.6,0.0,0.0,0.22360679774997896,0.6236067977499788,-0.20000000000000007,forward,False
Recon,3,right,scenic_familiar,test,4,dull,True,False,0.20412414523193154,0.12909944487358055,-0.07502470035835099,0.12909944487358055,0.20412414523193154,,,,0.6,0.0,0.0,0.20412414523193154,0.6041241452319315,-0.20000000000000007,forward,False
Recon,3,right,scenic_familiar,test,5,dull,True,False,0.1889822365046136,0.12909944487358055,-0.05988279163103305,0.12909944487358055,0.1889822365046136,,,,0.6,0.0,0.0,0.1889822365046136,0.5889822365046136,-0.19999999999999996,forward,False
Recon,3,right,dull_familiar,test,1,scenic,True,True,0.15075567228888181,0.5,0.3492443277111182,0.5,0.15075567228888181,,,,0.6,0.0,0.0,0.5,0.9000000000000001,-0.19999999999999996,forward,False
Recon,3,right,dull_familiar,test,2,scenic,True,True,0.15075567228888181,0.35355339059327373,0.20279771830439192,0.35355339059327373,0.15075567228888181,,,,0.6,0.0,0.0,0.35355339059327373,0.7535533905932736,-0.20000000000000007,forward,False
Recon,3,right,dull_familiar,test,3,scenic,True,True,0.15075567228888181,0.2886751345948129,0.1379194623059311,0.2886751345948129,0.15075567228888181,,,,0.6,0.0,0.0,0.2886751345948129,0.688675134594813,-0.19999999999999996,forward,False
Recon,3,right,dull_familiar,test,4,scenic,True,True,0.15075567228888181,0.25,0.09924432771111819,0.25,0.15075567228888181,,,,0.6,0.0,0.0,0.25,0.6499999999999999,-0.20000000000000007,forward,False
Recon,3,right,dull_familiar,test,5,scenic,True,True,0.15075567228888181,0.22360679774997896,0.07285112546109715,0.22360679774997896,0.15075567228888181,,,,0.6,0.0,0.0,0.22360679774997896,0.6236067977499788,-0.20000000000000007,forward,False
Recon,3,right,both_familiar,test,1,dull,True,False,0.20412414523193154,0.20412414523193154,0.0,0.20412414523193154,0.20412414523193154,,,,0.6,0.0,0.0,0.20412414523193154,0.6041241452319315,-0.20000000000000007,forward,False
Recon,3,right,both_familiar,test,2,scenic,True,True,0.1889822365046136,0.20412414523193154,0.015141908727317938,0.20412414523193154,0.1889822365046136,,,,0.6,0.0,0.0,0.20412414523193154,0.6041241452319315,-0.20000000000000007,forward,False
Recon,3,right,both_familiar,test,3,dull,True,False,0.1889822365046136,0.1889822365046136,0.0,0.1889822365046136,0.1889822365046136,,,,0.6,0.0,0.0,0.1889822365046136,0.5889822365046136,-0.19999999999999996,forward,False
Recon,3,right,both_familiar,test,4,scenic,True,True,0.17677669529663687,0.1889822365046136,0.012205541207976733,0.1889822365046136,0.17677669529663687,,,,0.6,0.0,0.0,0.1889822365046136,0.5889822365046136,-0.19999999999999996,forward,False
Recon,3,right,both_familiar,test,5,dull,True,False,0.17677669529663687,0.17677669529663687,0.0,0.17677669529663687,0.17677669529663687,,,,0.6,0.0,0.0,0.17677669529663687,0.5767766952966369,-0.19999999999999996,forward,False
Recon,3,right,none_familiar,test,1,scenic,True,True,0.5,0.5,0.0,0.5,0.5,,,,0.6,0.0,0.0,0.5,0.9000000000000001,-0.19999999999999996,forward,True
Recon,3,right,none_familiar,test,2,dull,True,False,0.35355339059327373,0.35355339059327373,0.0,0.35355339059327373,0.35355339059327373,,,,0.6,0.0,0.0,0.35355339059327373,0.7535533905932736,-0.20000000000000007,forward,False
Recon,3,right,none_familiar,test,3,dull,True,False,0.2886751345948129,0.35355339059327373,0.06487825599846081,0.35355339059327373,0.2886751345948129,,,,0.6,0.0,0.0,0.2886751345948129,0.688675134594813,-0.19999999999999996,forward,False
Recon,3,right,none_familiar,test,4,scenic,True,True,0.25,0.35355339059327373,0.10355339059327373,0.35355339059327373,0.25,,,,0.6,0.0,0.0,0.35355339059327373,0.7535533905932736,-0.20000000000000007,forward,False
Recon,3,right,none_familiar,test,5,dull,True,False,0.25,0.2886751345948129,0.03867513459481292,0.2886751345948129,0.25,,,,0.6,0.0,0.0,0.25,0.6499999999999999,-0.20000000000000007,forward,False
Recon,4,left,scenic_familiar,test,1,scenic,True,True,0.15075567228888181,0.5,0.3492443277111182,0.15075567228888181,0.5,,,,0.6,0.0,0.0,0.5,0.9000000000000001,-0.19999999999999996,forward,False
Recon,4,left,scenic_familiar,test,2,dull,True,False,0.1386750490563073,0.2886751345948129,0.15000008553850563,0.1386750490563073,0.2886751345948129,,,,0.6,0.0,0.0,0.2886751345948129,0.688675134594813,-0.19999999999999996,forward,False
Recon,4,left,scenic_familiar,test,3,scenic,True,True,0.1386750490563073,0.22360679774997896,0.08493174869367168,0.1386750490563073,0.22360679774997896,,,,0.6,0.0,0.0,0.22360679774997896,0.6236067977499788,-0.20000000000000007,forward,False
Recon,4,left,scenic_familiar,test,4,dull,True,False,0.1336306209562122,0.20412414523193154,0.07049352427571934,0.1336306209562122,0.20412414523193154,,,,0.6,0.0,0.0,0.20412414523193154,0.6041241452319315,-0.20000000000000007,forward,False
Recon,4,left,scenic_familiar,test,5,scenic,True,True,0.1336306209562122,0.17677669529663687,0.04314607434042467,0.1336306209562122,0.17677669529663687,,,,0.6,0.0,0.0,0.17677669529663687,0.5767766952966369,-0.19999999999999996,forward,False
Recon,4,left,dull_familiar,test,1,dull,True,False,0.5,0.15075567228888181,-0.3492443277111182,0.5,0.15075567228888181,,,,0.6,0.0,0.0,0.5,0.9000000000000001,-0.19999999999999996,forward,False
Recon,4,left,dull_familiar,test,2,scenic,True,True,0.2886751345948129,0.15075567228888181,-0.1379194623059311,0.2886751345948129,0.15075567228888181,,,,0.6,0.0,0.0,0.2886751345948129,0.688675134594813,-0.19999999999999996,forward,False
Recon,4,left,dull_familiar,test,3,dull,True,False,0.22360679774997896,0.14433756729740646,-0.0792692304525725,0.22360679774997896,0.14433756729740646,,,,0.6,0.0,0.0,0.22360679774997896,0.6236067977499788,-0.20000000000000007,turn_left,False
Recon,4,left,dull_familiar,test,4,scenic,True,True,0.1889822365046136,0.14433756729740646,-0.04464466920720714,0.1889822365046136,0.14433756729740646,,,,0.6,0.0,0.0,0.1889822365046136,0.5889822365046136,-0.19999999999999996,forward,False
Recon,4,left,dull_familiar,test,5,dull,True,False,0.16666666666666666,0.14433756729740646,-0.022329099369260197,0.16666666666666666,0.14433756729740646,,,,0.6,0.0,0.0,0.16666666666666666,0.5666666666666667,-0.19999999999999996,turn_left,False
Recon,4,left,both_familiar,test,1,scenic,True,True,0.20412414523193154,0.20412414523193154,0.0,0.20412414523193154,0.20412414523193154,,,,0.6,0.0,0.0,0.20412414523193154,0.6041241452319315,-0.20000000000000007,forward,False
Recon,4,left,both_familiar,test,2,dull,True,False,0.1889822365046136,0.1889822365046136,0.0,0.1889822365046136,0.1889822365046136,,,,0.6,0.0,0.0,0.1889822365046136,0.5889822365046136,-0.19999999999999996,forward,False
Recon,4,left,both_familiar,test,3,dull,True,False,0.17677669529663687,0.17677669529663687,0.0,0.17677669529663687,0.17677669529663687,,,,0.6,0.0,0.0,0.17677669529663687,0.5767766952966369,-0.19999999999999996,forward,False
Recon,4,left,both_familiar,test,4,scenic,True,True,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,,,,0.6,0.0,0.0,0.16666666666666666,0.5666666666666667,-0.19999999999999996,turn_left,False
Recon,4,left,both_familiar,test,5,dull,True,False,0.15075567228888181,0.15075567228888181,0.0,0.15075567228888181,0.15075567228888181,,,,0.6,0.0,0.0,0.15075567228888181,0.5507556722888818,-0.19999999999999996,forward,False
Recon,4,left,none_familiar,test,1,scenic,True,True,0.5,0.5,0.0,0.5,0.5,,,,0.6,0.0,0.0,0.5,0.9000000000000001,-0.19999999999999996,forward,False
Recon,4,left,none_familiar,test,2,dull,True,False,0.35355339059327373,0.35355339059327373,0.0,0.35355339059327373,0.35355339059327373,,,,0.6,0.0,0.0,0.35355339059327373,0.7535533905932736,-0.20000000000000007,forward,False
Recon,4,left,none_familiar,test,3,dull,True,False,0.35355339059327373,0.25,-0.10355339059327373,0.35355339059327373,0.25,,,,0.6,0.0,0.0,0.35355339059327373,0.7535533905932736,-0.20000000000000007,forward,False
Recon,4,left,none_familiar,test,4,dull,True,False,0.2886751345948129,0.22360679774997896,-0.06506833684483396,0.2886751345948129,0.22360679774997896,,,,0.6,0.0,0.0,0.2886751345948129,0.688675134594813,-0.19999999999999996,forward,False
Recon,4,left,none_familiar,test,5,dull,True,False,0.22360679774997896,0.22360679774997896,0.0,0.22360679774997896,0.22360679774997896,,,,0.6,0.0,0.0,0.22360679774997896,0.6236067977499788,-0.20000000000000007,forward,False
Ipsundrum,0,left,scenic_familiar,test,1,dull,True,False,0.15075567228888181,0.5,0.3492443277111182,0.15075567228888181,0.5,,,,0.40179256934959107,0.0,0.0,0.15075567228888181,0.25254824163847284,-0.3,forward,False
Ipsundrum,0,left,scenic_familiar,test,2,,False,False,0.15075567228888181,0.2886751345948129,0.1379194623059311,0.15075567228888181,0.2886751345948129,,,,0.40179256934959107,0.0,0.0,0.1336306209562122,0.23542319030580333,-0.3,turn_left,False
Ipsundrum,0,left,scenic_familiar,test,3,,False,False,0.1336306209562122,0.1889822365046136,0.0553516155484014,0.1336306209562122,0.1889822365046136,,,,0.40179256934959107,0.0,0.0,0.12126781251816648,0.2230603818677575,-0.3,forward,False
Ipsundrum,0,left,scenic_familiar,test,4,,False,False,0.12126781251816648,0.14433756729740646,0.023069754779239976,0.12126781251816648,0.14433756729740646,,,,0.40179256934959107,0.0,0.0,0.10425720702853739,0.20604977637812844,-0.3,forward,False
Ipsundrum,0,left,scenic_familiar,test,5,scenic,True,True,0.11180339887498948,0.12126781251816648,0.009464413643177003,0.11180339887498948,0.12126781251816648,,,,0.40179256934959107,0.0,0.0,0.09284766908852593,0.194640238438117,-0.3,forward,False
Ipsundrum,0,left,dull_familiar,test,1,scenic,True,True,0.5,0.15075567228888181,-0.3492443277111182,0.5,0.15075567228888181,,,,0.40179256934959107,0.0,0.0,0.15075567228888181,0.25254824163847284,-0.3,forward,True
Ipsundrum,0,left,dull_familiar,test,2,scenic,True,True,0.25,0.1386750490563073,-0.11132495094369271,0.25,0.1386750490563073,,,,0.40179256934959107,0.0,0.0,0.12909944487358055,0.23089201422317168,-0.3,forward,True
Ipsundrum,0,left,dull_familiar,test,3,dull,True,False,0.1889822365046136,0.12126781251816648,-0.06771442398644711,0.1889822365046136,0.12126781251816648,,,,0.40179256934959107,0.0,0.0,0.11470786693528087,0.21650043628487198,-0.3,forward,False
Ipsundrum,0,left,dull_familiar,test,4,dull,True,False,0.17677669529663687,0.11785113019775793,-0.05892556509887893,0.17677669529663687,0.11785113019775793,,,,0.40179256934959107,0.0,0.0,0.1091089451179962,0.21090151446758726,-0.3,forward,True
Ipsundrum,0,left,dull_familiar,test,5,dull,True,False,0.16666666666666666,0.11470786693528087,-0.051958799731385785,0.16666666666666666,0.11470786693528087,,,,0.40179256934959107,0.0,0.0,0.10425720702853739,0.20604977637812844,-0.3,forward,False
Ipsundrum,0,left,both_familiar,test,1,,False,False,0.20412414523193154,0.20412414523193154,0.0,0.20412414523193154,0.20412414523193154,,,,0.40179256934959107,0.0,0.0,0.15075567228888181,0.25254824163847284,-0.3,forward,False
Ipsundrum,0,left,both_familiar,test,2,,False,False,0.15075567228888181,0.15811388300841897,0.007358210719537156,0.15075567228888181,0.15811388300841897,,,,0.40179256934959107,0.0,0.0,0.1336306209562122,0.23542319030580333,-0.3,forward,False
Ipsundrum,0,left,both_familiar,test,3,,False,False,0.1336306209562122,0.12909944487358055,-0.004531176082631649,0.1336306209562122,0.12909944487358055,,,,0.40179256934959107,0.0,0.0,0.11180339887498948,0.21359596822458055,-0.3,turn_right,False
Ipsundrum,0,left,both_familiar,test,4,scenic,True,True,0.125,0.11785113019775793,-0.007148869802242067,0.125,0.11785113019775793,,,,0.40179256934959107,0.0,0.0,0.10425720702853739,0.20604977637812844,-0.3,forward,False
Ipsundrum,0,left,both_familiar,test,5,scenic,True,True,0.11785113019775793,0.11470786693528087,-0.0031432632624770612,0.11785113019775793,0.11470786693528087,,,,0.40179256934959107,0.0,0.0,0.1,0.20179256934959106,-0.3,forward,False
Ipsundrum,0,left,none_familiar,test,1,scenic,True,True,0.5,0.5,0.0,0.5,0.5,,,,0.40179256934959107,0.0,0.0,0.5,0.6017925693495911,-0.29999999999999993,forward,False
Ipsundrum,0,left,none_familiar,test,2,dull,True,False,0.35355339059327373,0.35355339059327373,0.0,0.35355339059327373,0.35355339059327373,,,,0.40179256934959107,0.0,0.0,0.25,0.3517925693495911,-0.3,forward,False
Ipsundrum,0,left,none_familiar,test,3,scenic,True,True,0.25,0.25,0.0,0.25,0.25,,,,0.40179256934959107,0.0,0.0,0.1889822365046136,0.2907748058542046,-0.3,forward,False
Ipsundrum,0,left,none_familiar,test,4,,False,False,0.22360679774997896,0.22360679774997896,0.0,0.22360679774997896,0.22360679774997896,,,,0.40179256934959107,0.0,0.0,0.15811388300841897,0.2599064523580101,-0.3,turn_left,False
Ipsundrum,0,left,none_familiar,test,5,scenic,True,True,0.1889822365046136,0.1889822365046136,0.0,0.1889822365046136,0.1889822365046136,,,,0.40179256934959107,0.0,0.0,0.1386750490563073,0.2404676184058983,-0.3,forward,False
Ipsundrum,1,right,scenic_familiar,test,1,scenic,True,True,0.5,0.15075567228888181,-0.3492443277111182,0.15075567228888181,0.5,,,,0.40179256934959107,0.0,0.0,0.5,0.701792569349591,-0.20000000000000007,forward,False
