model,base_model,seed,step,assay_variant,y,x,heading,action,I_total,touch,smell,smell_h,smell_b,vision,texture_cell,texture_cone,is_boundary,valence,arousal,Ns,internal_actuator_mode,bb_err,precision_eff,alpha_eff
random,recon,3,16,neutral_texture,11,12,3,turn_right,1.0,1.0,0.11457044379442,0.11457044379442,0.0,0.04305384351684637,0.09442394001216992,0.5604600724873655,False,,,1.0,0,,,
random,recon,3,17,neutral_texture,11,12,0,turn_right,1.0,1.0,0.11457044379442,0.11457044379442,0.0,0.0,0.09442394001216992,0.2910716922149785,False,,,1.0,0,,,
random,recon,3,18,neutral_texture,11,12,1,forward,1.0,1.0,0.11457044379442,0.11457044379442,0.0,0.0,0.09442394001216992,0.5420407347914765,False,,,1.0,0,,,
random,recon,3,19,neutral_texture,11,13,1,forward,0.05511627794239288,0.0,0.07873753991770412,0.07873753991770412,0.0,0.0,0.9088552890763519,0.4919204874014819,False,,,0.5275581389711964,0,,,
random,recon,3,20,neutral_texture,11,14,1,turn_left,0.020247865679275154,0.0,0.02892552239896451,0.02892552239896451,0.0,0.0,0.3627343979894856,0.44036892216129325,False,,,0.5101239328396375,0,,,
random,recon,3,21,neutral_texture,11,14,0,turn_left,0.04290429779116815,0.0,0.02892552239896451,0.02892552239896451,0.0,0.037760720186488336,0.3627343979894856,0.26614786117242933,False,,,0.5214521488955841,0,,,
random,recon,3,22,neutral_texture,11,14,3,stay,0.1019367751897516,0.0,0.02892552239896451,0.02892552239896451,0.0,0.13614818251746075,0.3627343979894856,0.5729739305659185,False,,,0.5509683875948758,0,,,
random,recon,3,23,neutral_texture,11,14,3,turn_right,0.1019367751897516,0.0,0.02892552239896451,0.02892552239896451,0.0,0.13614818251746075,0.3627343979894856,0.5729739305659185,False,,,0.5509683875948758,0,,,
random,recon,3,24,neutral_texture,11,14,0,turn_left,0.04290429779116815,0.0,0.02892552239896451,0.02892552239896451,0.0,0.037760720186488336,0.3627343979894856,0.26614786117242933,False,,,0.5214521488955841,0,,,
random,recon,3,25,neutral_texture,11,14,3,turn_left,0.1019367751897516,0.0,0.02892552239896451,0.02892552239896451,0.0,0.13614818251746075,0.3627343979894856,0.5729739305659185,False,,,0.5509683875948758,0,,,
random,recon,3,26,neutral_texture,11,14,2,turn_right,0.020247865679275154,0.0,0.02892552239896451,0.02892552239896451,0.0,0.0,0.3627343979894856,0.39396257215094904,False,,,0.5101239328396375,0,,,
random,recon,3,27,neutral_texture,11,14,3,turn_right,0.1019367751897516,0.0,0.02892552239896451,0.02892552239896451,0.0,0.13614818251746075,0.3627343979894856,0.5729739305659185,False,,,0.5509683875948758,0,,,
random,recon,3,28,neutral_texture,11,14,0,forward,0.04290429779116815,0.0,0.02892552239896451,0.02892552239896451,0.0,0.037760720186488336,0.3627343979894856,0.26614786117242933,False,,,0.5214521488955841,0,,,
random,recon,3,29,neutral_texture,10,14,0,turn_right,0.026711171981246236,0.0,0.02648896939933114,0.02648896939933114,0.0,0.013614822336190735,0.020764608495541403,0.42166387880073253,False,,,0.5133555859906231,0,,,
random,recon,3,30,neutral_texture,10,14,1,stay,0.018542278579531796,0.0,0.02648896939933114,0.02648896939933114,0.0,0.0,0.020764608495541403,0.6500660342934678,False,,,0.5092711392897659,0,,,
random,recon,3,31,neutral_texture,10,14,1,stay,0.018542278579531796,0.0,0.02648896939933114,0.02648896939933114,0.0,0.0,0.020764608495541403,0.6500660342934678,False,,,0.5092711392897659,0,,,
random,recon,3,32,neutral_texture,10,14,1,stay,0.018542278579531796,0.0,0.02648896939933114,0.02648896939933114,0.0,0.0,0.020764608495541403,0.6500660342934678,False,,,0.5092711392897659,0,,,
random,recon,3,33,neutral_texture,10,14,1,turn_left,0.018542278579531796,0.0,0.02648896939933114,0.02648896939933114,0.0,0.0,0.020764608495541403,0.6500660342934678,False,,,0.5092711392897659,0,,,
random,recon,3,34,neutral_texture,10,14,0,turn_left,0.026711171981246236,0.0,0.02648896939933114,0.02648896939933114,0.0,0.013614822336190735,0.020764608495541403,0.42166387880073253,False,,,0.5133555859906231,0,,,
random,recon,3,35,neutral_texture,10,14,3,turn_right,0.07334086787412718,0.0,0.02648896939933114,0.02648896939933114,0.0,0.09133098215765896,0.020764608495541403,0.2886409567839977,False,,,0.5366704339370636,0,,,
random,recon,3,36,neutral_texture,10,14,0,turn_right,0.026711171981246236,0.0,0.02648896939933114,0.02648896939933114,0.0,0.013614822336190735,0.020764608495541403,0.42166387880073253,False,,,0.5133555859906231,0,,,
random,recon,3,37,neutral_texture,10,14,1,turn_right,0.018542278579531796,0.0,0.02648896939933114,0.02648896939933114,0.0,0.0,0.020764608495541403,0.6500660342934678,False,,,0.5092711392897659,0,,,
random,recon,3,38,neutral_texture,10,14,2,stay,0.018542278579531796,0.0,0.02648896939933114,0.02648896939933114,0.0,0.0,0.020764608495541403,0.4455192076165597,False,,,0.5092711392897659,0,,,
random,recon,3,39,neutral_texture,10,14,2,turn_left,0.018542278579531796,0.0,0.02648896939933114,0.02648896939933114,0.0,0.0,0.020764608495541403,0.4455192076165597,False,,,0.5092711392897659,0,,,
random,recon,3,40,neutral_texture,10,14,1,stay,0.018542278579531796,0.0,0.02648896939933114,0.02648896939933114,0.0,0.0,0.020764608495541403,0.6500660342934678,False,,,0.5092711392897659,0,,,
random,recon,3,41,neutral_texture,10,14,1,forward,0.018542278579531796,0.0,0.02648896939933114,0.02648896939933114,0.0,0.0,0.020764608495541403,0.6500660342934678,False,,,0.5092711392897659,0,,,
random,recon,3,42,neutral_texture,10,15,1,forward,0.016120965896922395,0.0,0.02302995128131771,0.02302995128131771,0.0,0.0,0.9877152519534441,0.38335531736357636,False,,,0.5080604829484612,0,,,
random,recon,3,43,neutral_texture,10,16,1,stay,0.019395679017693825,0.0,0.027708112882419752,0.027708112882419752,0.0,0.0,0.15011104766999261,0.47422977297005264,False,,,0.509697839508847,0,,,
random,recon,3,44,neutral_texture,10,16,1,stay,0.019395679017693825,0.0,0.027708112882419752,0.027708112882419752,0.0,0.0,0.15011104766999261,0.47422977297005264,False,,,0.509697839508847,0,,,
random,recon,3,45,neutral_texture,10,16,1,turn_left,0.019395679017693825,0.0,0.027708112882419752,0.027708112882419752,0.0,0.0,0.15011104766999261,0.47422977297005264,False,,,0.509697839508847,0,,,
random,recon,3,46,neutral_texture,10,16,0,forward,0.10565481801368906,0.0,0.027708112882419752,0.027708112882419752,0.0,0.14376523165999208,0.15011104766999261,0.6262909798720301,False,,,0.5528274090068446,0,,,
random,recon,3,47,neutral_texture,9,16,0,turn_left,0.2802579262361325,0.0,0.07852302711517785,0.07852302711517785,0.0,0.3754863454258467,0.5659657360434159,0.6268894663051162,False,,,0.6401289631180662,0,,,
random,recon,3,48,neutral_texture,9,16,3,forward,0.06409921923861278,0.0,0.07852302711517785,0.07852302711517785,0.0,0.015221833763313809,0.5659657360434159,0.3254131003405882,False,,,0.5320496096193064,0,,,
random,recon,3,49,neutral_texture,9,15,3,stay,0.062350332091654956,0.0,0.05670557139965994,0.05670557139965994,0.0,0.037760720186488336,0.4423457125011826,0.2940023896425705,False,,,0.5311751660458275,0,,,
random,recon,3,50,neutral_texture,9,15,3,turn_right,0.062350332091654956,0.0,0.05670557139965994,0.05670557139965994,0.0,0.037760720186488336,0.4423457125011826,0.2940023896425705,False,,,0.5311751660458275,0,,,
random,recon,3,51,neutral_texture,9,15,0,turn_right,0.04960013789359396,0.0,0.05670557139965994,0.05670557139965994,0.0,0.01651039652305334,0.4423457125011826,0.6711360391417642,False,,,0.524800068946797,0,,,
random,recon,3,52,neutral_texture,9,15,1,forward,0.03969389997976196,0.0,0.05670557139965994,0.05670557139965994,0.0,0.0,0.4423457125011826,0.5801602663792627,False,,,0.519846949989881,0,,,
random,recon,3,53,neutral_texture,9,16,1,turn_left,0.05496611898062449,0.0,0.07852302711517785,0.07852302711517785,0.0,0.0,0.5659657360434159,0.5715750981522977,False,,,0.5274830594903123,0,,,
random,recon,3,54,neutral_texture,9,16,0,forward,0.2802579262361325,0.0,0.07852302711517785,0.07852302711517785,0.0,0.3754863454258467,0.5659657360434159,0.6268894663051162,False,,,0.6401289631180662,0,,,
random,recon,3,55,neutral_texture,8,16,0,stay,1.0,1.0,0.11233779228069617,0.11233779228069617,0.0,0.057307409632097704,0.5631694261140994,0.6027999782735289,False,,,1.0,0,,,
random,recon,3,56,neutral_texture,8,16,0,turn_left,1.0,1.0,0.11233779228069617,0.11233779228069617,0.0,0.057307409632097704,0.5631694261140994,0.6027999782735289,False,,,1.0,0,,,
random,recon,3,57,neutral_texture,8,16,3,forward,1.0,1.0,0.11233779228069617,0.11233779228069617,0.0,0.0,0.5631694261140994,0.4448805534951904,False,,,1.0,0,,,
random,recon,3,58,neutral_texture,8,15,3,turn_left,0.05753132066358089,0.0,0.0821876009479727,0.0821876009479727,0.0,0.0,0.7073496040718045,0.2506371712820692,False,,,0.5287656603317904,0,,,
random,recon,3,59,neutral_texture,8,15,2,turn_right,0.05753132066358089,0.0,0.0821876009479727,0.0821876009479727,0.0,0.0,0.7073496040718045,0.4741023957777702,False,,,0.5287656603317904,0,,,
random,recon,3,60,neutral_texture,8,15,3,turn_right,0.05753132066358089,0.0,0.0821876009479727,0.0821876009479727,0.0,0.0,0.7073496040718045,0.2506371712820692,False,,,0.5287656603317904,0,,,
random,recon,3,61,neutral_texture,8,15,0,turn_left,0.092496727031677,0.0,0.0821876009479727,0.0821876009479727,0.0,0.05827567728016017,0.7073496040718045,0.7044030221018861,False,,,0.5462483635158385,0,,,
random,recon,3,62,neutral_texture,8,15,3,turn_left,0.05753132066358089,0.0,0.0821876009479727,0.0821876009479727,0.0,0.0,0.7073496040718045,0.2506371712820692,False,,,0.5287656603317904,0,,,
random,recon,3,63,neutral_texture,8,15,2,forward,0.05753132066358089,0.0,0.0821876009479727,0.0821876009479727,0.0,0.0,0.7073496040718045,0.4741023957777702,False,,,0.5287656603317904,0,,,
random,recon,3,64,neutral_texture,9,15,2,turn_right,0.03969389997976196,0.0,0.05670557139965994,0.05670557139965994,0.0,0.0,0.4423457125011826,0.6111910697500247,False,,,0.519846949989881,0,,,
random,recon,3,65,neutral_texture,9,15,3,turn_right,0.062350332091654956,0.0,0.05670557139965994,0.05670557139965994,0.0,0.037760720186488336,0.4423457125011826,0.2940023896425705,False,,,0.5311751660458275,0,,,
random,recon,3,66,neutral_texture,9,15,0,turn_right,0.04960013789359396,0.0,0.05670557139965994,0.05670557139965994,0.0,0.01651039652305334,0.4423457125011826,0.6711360391417642,False,,,0.524800068946797,0,,,
random,recon,3,67,neutral_texture,9,15,1,stay,0.03969389997976196,0.0,0.05670557139965994,0.05670557139965994,0.0,0.0,0.4423457125011826,0.5801602663792627,False,,,0.519846949989881,0,,,
random,recon,3,68,neutral_texture,9,15,1,stay,0.03969389997976196,0.0,0.05670557139965994,0.05670557139965994,0.0,0.0,0.4423457125011826,0.5801602663792627,False,,,0.519846949989881,0,,,
random,recon,3,69,neutral_texture,9,15,1,forward,0.03969389997976196,0.0,0.05670557139965994,0.05670557139965994,0.0,0.0,0.4423457125011826,0.5801602663792627,False,,,0.519846949989881,0,,,
random,recon,3,70,neutral_texture,9,16,1,turn_right,0.05496611898062449,0.0,0.07852302711517785,0.07852302711517785,0.0,0.0,0.5659657360434159,0.5715750981522977,False,,,0.5274830594903123,0,,,
random,recon,3,71,neutral_texture,9,16,2,turn_right,0.05496611898062449,0.0,0.07852302711517785,0.07852302711517785,0.0,0.0,0.5659657360434159,0.3948768629850368,False,,,0.5274830594903123,0,,,
random,recon,3,72,neutral_texture,9,16,3,forward,0.06409921923861278,0.0,0.07852302711517785,0.07852302711517785,0.0,0.015221833763313809,0.5659657360434159,0.3254131003405882,False,,,0.5320496096193064,0,,,
random,recon,3,73,neutral_texture,9,15,3,turn_left,0.062350332091654956,0.0,0.05670557139965994,0.05670557139965994,0.0,0.037760720186488336,0.4423457125011826,0.2940023896425705,False,,,0.5311751660458275,0,,,
random,recon,3,74,neutral_texture,9,15,2,turn_left,0.03969389997976196,0.0,0.05670557139965994,0.05670557139965994,0.0,0.0,0.4423457125011826,0.6111910697500247,False,,,0.519846949989881,0,,,
random,recon,3,75,neutral_texture,9,15,1,turn_right,0.03969389997976196,0.0,0.05670557139965994,0.05670557139965994,0.0,0.0,0.4423457125011826,0.5801602663792627,False,,,0.519846949989881,0,,,
random,recon,3,76,neutral_texture,9,15,2,turn_left,0.03969389997976196,0.0,0.05670557139965994,0.05670557139965994,0.0,0.0,0.4423457125011826,0.6111910697500247,False,,,0.519846949989881,0,,,
random,recon,3,77,neutral_texture,9,15,1,turn_right,0.03969389997976196,0.0,0.05670557139965994,0.05670557139965994,0.0,0.0,0.4423457125011826,0.5801602663792627,False,,,0.519846949989881,0,,,
random,recon,3,78,neutral_texture,9,15,2,turn_right,0.03969389997976196,0.0,0.05670557139965994,0.05670557139965994,0.0,0.0,0.4423457125011826,0.6111910697500247,False,,,0.519846949989881,0,,,
random,recon,3,79,neutral_texture,9,15,3,forward,0.062350332091654956,0.0,0.05670557139965994,0.05670557139965994,0.0,0.037760720186488336,0.4423457125011826,0.2940023896425705,False,,,0.5311751660458275,0,,,
random,recon,3,80,neutral_texture,9,14,3,turn_left,0.018542278579531796,0.0,0.02648896939933114,0.02648896939933114,0.0,0.0,0.37948924163421427,0.3149850397321872,False,,,0.5092711392897659,0,,,
random,recon,3,81,neutral_texture,9,14,2,stay,0.018542278579531796,0.0,0.02648896939933114,0.02648896939933114,0.0,0.0,0.37948924163421427,0.36563978881860315,False,,,0.5092711392897659,0,,,
random,recon,3,82,neutral_texture,9,14,2,stay,0.018542278579531796,0.0,0.02648896939933114,0.02648896939933114,0.0,0.0,0.37948924163421427,0.36563978881860315,False,,,0.5092711392897659,0,,,
random,recon,3,83,neutral_texture,9,14,2,turn_right,0.018542278579531796,0.0,0.02648896939933114,0.02648896939933114,0.0,0.0,0.37948924163421427,0.36563978881860315,False,,,0.5092711392897659,0,,,
random,recon,3,84,neutral_texture,9,14,3,forward,0.018542278579531796,0.0,0.02648896939933114,0.02648896939933114,0.0,0.0,0.37948924163421427,0.3149850397321872,False,,,0.5092711392897659,0,,,
random,recon,3,85,neutral_texture,9,13,3,turn_right,0.016120965896922395,0.0,0.02302995128131771,0.02302995128131771,0.0,0.0,0.03835929194250187,0.48901145918969074,False,,,0.5080604829484612,0,,,
random,recon,3,86,neutral_texture,9,13,0,forward,0.0260272038107544,0.0,0.02302995128131771,0.02302995128131771,0.0,0.01651039652305334,0.03835929194250187,0.35367830011942053,False,,,0.5130136019053771,0,,,
random,recon,3,87,neutral_texture,8,13,0,stay,0.03407999376968515,0.0,0.011782410942253326,0.011782410942253326,0.0,0.04305384351684637,0.10150757972671132,0.5227499719343044,False,,,0.5170399968848426,0,,,
random,recon,3,88,neutral_texture,8,13,0,stay,0.03407999376968515,0.0,0.011782410942253326,0.011782410942253326,0.0,0.04305384351684637,0.10150757972671132,0.5227499719343044,False,,,0.5170399968848426,0,,,
random,recon,3,89,neutral_texture,8,13,0,turn_left,0.03407999376968515,0.0,0.011782410942253326,0.011782410942253326,0.0,0.04305384351684637,0.10150757972671132,0.5227499719343044,False,,,0.5170399968848426,0,,,
random,recon,3,90,neutral_texture,8,13,3,stay,0.008247687659577327,0.0,0.011782410942253326,0.011782410942253326,0.0,0.0,0.10150757972671132,0.5894656991317084,False,,,0.5041238438297887,0,,,
random,recon,3,91,neutral_texture,8,13,3,stay,0.008247687659577327,0.0,0.011782410942253326,0.011782410942253326,0.0,0.0,0.10150757972671132,0.5894656991317084,False,,,0.5041238438297887,0,,,
random,recon,3,92,neutral_texture,8,13,3,turn_left,0.008247687659577327,0.0,0.011782410942253326,0.011782410942253326,0.0,0.0,0.10150757972671132,0.5894656991317084,False,,,0.5041238438297887,0,,,
random,recon,3,93,neutral_texture,8,13,2,stay,0.03407999376968515,0.0,0.011782410942253326,0.011782410942253326,0.0,0.04305384351684637,0.10150757972671132,0.23549112838381642,False,,,0.5170399968848426,0,,,
random,recon,3,94,neutral_texture,8,13,2,turn_left,0.03407999376968515,0.0,0.011782410942253326,0.011782410942253326,0.0,0.04305384351684637,0.10150757972671132,0.23549112838381642,False,,,0.5170399968848426,0,,,
random,recon,3,95,neutral_texture,8,13,1,forward,0.049655914879072456,0.0,0.011782410942253326,0.011782410942253326,0.0,0.06901371203249189,0.10150757972671132,0.42954557087843986,False,,,0.5248279574395363,0,,,
random,recon,3,96,neutral_texture,8,14,1,turn_right,0.1155660313955789,0.0,0.03380781128068065,0.03380781128068065,0.0,0.15316760583183742,0.05745552222854888,0.635865360807697,False,,,0.5577830156977894,0,,,
random,recon,3,97,neutral_texture,8,14,2,stay,0.04632190000836946,0.0,0.03380781128068065,0.03380781128068065,0.0,0.037760720186488336,0.05745552222854888,0.39440510230280657,False,,,0.5231609500041847,0,,,
random,recon,3,98,neutral_texture,8,14,2,turn_right,0.04632190000836946,0.0,0.03380781128068065,0.03380781128068065,0.0,0.037760720186488336,0.05745552222854888,0.39440510230280657,False,,,0.5231609500041847,0,,,
random,recon,3,99,neutral_texture,8,14,3,turn_left,0.023665467896476455,0.0,0.03380781128068065,0.03380781128068065,0.0,0.0,0.05745552222854888,0.35986077025919516,False,,,0.5118327339482382,0,,,
random,recon,3,100,neutral_texture,8,14,2,stay,0.04632190000836946,0.0,0.03380781128068065,0.03380781128068065,0.0,0.037760720186488336,0.05745552222854888,0.39440510230280657,False,,,0.5231609500041847,0,,,
random,recon,3,101,neutral_texture,8,14,2,turn_left,0.04632190000836946,0.0,0.03380781128068065,0.03380781128068065,0.0,0.037760720186488336,0.05745552222854888,0.39440510230280657,False,,,0.5231609500041847,0,,,
random,recon,3,102,neutral_texture,8,14,1,turn_left,0.1155660313955789,0.0,0.03380781128068065,0.03380781128068065,0.0,0.15316760583183742,0.05745552222854888,0.635865360807697,False,,,0.5577830156977894,0,,,
random,recon,3,103,neutral_texture,8,14,0,forward,0.06450992945912154,0.0,0.03380781128068065,0.03380781128068065,0.0,0.06807410260440848,0.05745552222854888,0.5625166848660316,False,,,0.5322549647295608,0,,,
random,recon,3,104,neutral_texture,7,14,0,forward,0.11494067066567304,0.0,0.04750251593599513,0.04750251593599513,0.0,0.13614818251746075,0.6513267265132235,0.6460350364528548,False,,,0.5574703353328365,0,,,
random,recon,3,105,neutral_texture,6,14,0,turn_right,0.26487683271115964,0.0,0.08664951578000463,0.08664951578000463,0.0,0.340370286108594,0.8653634674360247,0.4569269981558535,False,,,0.6324384163555798,0,,,
random,recon,3,106,neutral_texture,6,14,1,stay,0.08614329702412332,0.0,0.08664951578000463,0.08664951578000463,0.0,0.04248105996353349,0.8653634674360247,0.5680953742250446,False,,,0.5430716485120617,0,,,
random,recon,3,107,neutral_texture,6,14,1,turn_left,0.08614329702412332,0.0,0.08664951578000463,0.08664951578000463,0.0,0.04248105996353349,0.8653634674360247,0.5680953742250446,False,,,0.5430716485120617,0,,,
random,recon,3,108,neutral_texture,6,14,0,turn_right,0.26487683271115964,0.0,0.08664951578000463,0.08664951578000463,0.0,0.340370286108594,0.8653634674360247,0.4569269981558535,False,,,0.6324384163555798,0,,,
random,recon,3,109,neutral_texture,6,14,1,stay,0.08614329702412332,0.0,0.08664951578000463,0.08664951578000463,0.0,0.04248105996353349,0.8653634674360247,0.5680953742250446,False,,,0.5430716485120617,0,,,
random,recon,3,110,neutral_texture,6,14,1,forward,0.08614329702412332,0.0,0.08664951578000463,0.08664951578000463,0.0,0.04248105996353349,0.8653634674360247,0.5680953742250446,False,,,0.5430716485120617,0,,,
random,recon,3,111,neutral_texture,6,15,1,turn_left,0.05823617855929375,0.0,0.08319454079899108,0.08319454079899108,0.0,0.0,0.41453347887879655,0.7173290337927675,False,,,0.5291180892796469,0,,,
random,recon,3,112,neutral_texture,6,15,0,turn_right,0.05823617855929375,0.0,0.08319454079899108,0.08319454079899108,0.0,0.0,0.41453347887879655,0.33563349253646824,False,,,0.5291180892796469,0,,,
random,recon,3,113,neutral_texture,6,15,1,turn_right,0.05823617855929375,0.0,0.08319454079899108,0.08319454079899108,0.0,0.0,0.41453347887879655,0.7173290337927675,False,,,0.5291180892796469,0,,,
random,recon,3,114,neutral_texture,6,15,2,turn_left,0.11303476785388913,0.0,0.08319454079899108,0.08319454079899108,0.0,0.09133098215765896,0.41453347887879655,0.6130007915463396,False,,,0.5565173839269446,0,,,
random,recon,3,115,neutral_texture,6,15,1,turn_left,0.05823617855929375,0.0,0.08319454079899108,0.08319454079899108,0.0,0.0,0.41453347887879655,0.7173290337927675,False,,,0.5291180892796469,0,,,
random,recon,3,116,neutral_texture,6,15,0,forward,0.05823617855929375,0.0,0.08319454079899108,0.08319454079899108,0.0,0.0,0.41453347887879655,0.33563349253646824,False,,,0.5291180892796469,0,,,
random,recon,3,117,neutral_texture,5,15,0,turn_right,0.07350212759873488,0.0,0.10500303942676413,0.10500303942676413,0.0,0.0,0.3097451099086447,0.30756755387360124,False,,,0.5367510637993674,0,,,
random,recon,3,118,neutral_texture,5,15,1,stay,0.1566335231258669,0.0,0.10500303942676413,0.10500303942676413,0.0,0.13855232587855337,0.3097451099086447,0.6668069811269742,False,,,0.5783167615629334,0,,,
random,recon,3,119,neutral_texture,5,15,1,forward,0.1566335231258669,0.0,0.10500303942676413,0.10500303942676413,0.0,0.13855232587855337,0.3097451099086447,0.6668069811269742,False,,,0.5783167615629334,0,,,
random,recon,3,120,neutral_texture,5,16,1,stay,0.07777596044999815,0.0,0.1111085149285688,0.1111085149285688,0.0,0.0,0.6684843928494311,0.7940015396844207,False,,,0.5388879802249991,0,,,
random,recon,3,121,neutral_texture,5,16,1,forward,0.07777596044999815,0.0,0.1111085149285688,0.1111085149285688,0.0,0.0,0.6684843928494311,0.7940015396844207,False,,,0.5388879802249991,0,,,
random,recon,3,122,neutral_texture,5,17,1,forward,0.11576144313411682,0.0,0.16537349019159547,0.16537349019159547,0.0,0.0,0.7940015396844207,0.0,True,,,0.5578807215670584,0,,,
random,recon,3,123,neutral_texture,5,17,1,turn_right,0.11576144313411682,0.0,0.16537349019159547,0.16537349019159547,0.0,0.0,0.7940015396844207,0.0,True,,,0.5578807215670584,0,,,
random,recon,3,124,neutral_texture,5,17,2,forward,0.14820910674172055,0.0,0.16537349019159547,0.16537349019159547,0.0,0.0540794393460062,0.7940015396844207,0.6631197694791855,True,,,0.5741045533708603,0,,,
random,recon,3,125,neutral_texture,6,17,2,stay,0.12374299005152095,0.0,0.07844444307961336,0.07844444307961336,0.0,0.11471979982631934,0.7950516784745106,0.5392571710418215,True,,,0.5618714950257605,0,,,
random,recon,3,126,neutral_texture,6,17,2,turn_left,0.12374299005152095,0.0,0.07844444307961336,0.07844444307961336,0.0,0.11471979982631934,0.7950516784745106,0.5392571710418215,True,,,0.5618714950257605,0,,,
random,recon,3,127,neutral_texture,6,17,1,turn_right,0.054911110155729345,0.0,0.07844444307961336,0.07844444307961336,0.0,0.0,0.7950516784745106,0.0,True,,,0.5274555550778647,0,,,
random,recon,3,128,neutral_texture,6,17,2,stay,0.12374299005152095,0.0,0.07844444307961336,0.07844444307961336,0.0,0.11471979982631934,0.7950516784745106,0.5392571710418215,True,,,0.5618714950257605,0,,,
random,recon,3,129,neutral_texture,6,17,2,stay,0.12374299005152095,0.0,0.07844444307961336,0.07844444307961336,0.0,0.11471979982631934,0.7950516784745106,0.5392571710418215,True,,,0.5618714950257605,0,,,
random,recon,3,130,neutral_texture,6,17,2,turn_left,0.12374299005152095,0.0,0.07844444307961336,0.07844444307961336,0.0,0.11471979982631934,0.7950516784745106,0.5392571710418215,True,,,0.5618714950257605,0,,,
random,recon,3,131,neutral_texture,6,17,1,forward,0.054911110155729345,0.0,0.07844444307961336,0.07844444307961336,0.0,0.0,0.7950516784745106,0.0,True,,,0.5274555550778647,0,,,
random,recon,3,132,neutral_texture,6,17,1,turn_left,0.054911110155729345,0.0,0.07844444307961336,0.07844444307961336,0.0,0.0,0.7950516784745106,0.0,True,,,0.5274555550778647,0,,,
random,recon,3,133,neutral_texture,6,17,0,stay,0.15751961305012527,0.0,0.07844444307961336,0.07844444307961336,0.0,0.17101417149065987,0.7950516784745106,0.5992852478888289,True,,,0.5787598065250626,0,,,
random,recon,3,134,neutral_texture,6,17,0,turn_right,0.15751961305012527,0.0,0.07844444307961336,0.07844444307961336,0.0,0.17101417149065987,0.7950516784745106,0.5992852478888289,True,,,0.5787598065250626,0,,,
random,recon,3,135,neutral_texture,6,17,1,forward,0.054911110155729345,0.0,0.07844444307961336,0.07844444307961336,0.0,0.0,0.7950516784745106,0.0,True,,,0.5274555550778647,0,,,
random,recon,3,136,neutral_texture,6,17,1,stay,0.054911110155729345,0.0,0.07844444307961336,0.07844444307961336,0.0,0.0,0.7950516784745106,0.0,True,,,0.5274555550778647,0,,,
random,recon,3,137,neutral_texture,6,17,1,stay,0.054911110155729345,0.0,0.07844444307961336,0.07844444307961336,0.0,0.0,0.7950516784745106,0.0,True,,,0.5274555550778647,0,,,
random,recon,3,138,neutral_texture,6,17,1,stay,0.054911110155729345,0.0,0.07844444307961336,0.07844444307961336,0.0,0.0,0.7950516784745106,0.0,True,,,0.5274555550778647,0,,,
random,recon,3,139,neutral_texture,6,17,1,turn_right,0.054911110155729345,0.0,0.07844444307961336,0.07844444307961336,0.0,0.0,0.7950516784745106,0.0,True,,,0.5274555550778647,0,,,
random,recon,3,140,neutral_texture,6,17,2,stay,0.12374299005152095,0.0,0.07844444307961336,0.07844444307961336,0.0,0.11471979982631934,0.7950516784745106,0.5392571710418215,True,,,0.5618714950257605,0,,,
random,recon,3,141,neutral_texture,6,17,2,turn_right,0.12374299005152095,0.0,0.07844444307961336,0.07844444307961336,0.0,0.11471979982631934,0.7950516784745106,0.5392571710418215,True,,,0.5618714950257605,0,,,
random,recon,3,142,neutral_texture,6,17,3,turn_right,0.08074341626583717,0.0,0.07844444307961336,0.07844444307961336,0.0,0.04305384351684637,0.7950516784745106,0.5876895224957094,True,,,0.5403717081329186,0,,,
random,recon,3,143,neutral_texture,6,17,0,stay,0.15751961305012527,0.0,0.07844444307961336,0.07844444307961336,0.0,0.17101417149065987,0.7950516784745106,0.5992852478888289,True,,,0.5787598065250626,0,,,
random,recon,3,144,neutral_texture,6,17,0,turn_right,0.15751961305012527,0.0,0.07844444307961336,0.07844444307961336,0.0,0.17101417149065987,0.7950516784745106,0.5992852478888289,True,,,0.5787598065250626,0,,,
random,recon,3,145,neutral_texture,6,17,1,stay,0.054911110155729345,0.0,0.07844444307961336,0.07844444307961336,0.0,0.0,0.7950516784745106,0.0,True,,,0.5274555550778647,0,,,
random,recon,3,146,neutral_texture,6,17,1,turn_left,0.054911110155729345,0.0,0.07844444307961336,0.07844444307961336,0.0,0.0,0.7950516784745106,0.0,True,,,0.5274555550778647,0,,,
random,recon,3,147,neutral_texture,6,17,0,stay,0.15751961305012527,0.0,0.07844444307961336,0.07844444307961336,0.0,0.17101417149065987,0.7950516784745106,0.5992852478888289,True,,,0.5787598065250626,0,,,
random,recon,3,148,neutral_texture,6,17,0,stay,0.15751961305012527,0.0,0.07844444307961336,0.07844444307961336,0.0,0.17101417149065987,0.7950516784745106,0.5992852478888289,True,,,0.5787598065250626,0,,,
random,recon,3,149,neutral_texture,6,17,0,forward,0.15751961305012527,0.0,0.07844444307961336,0.07844444307961336,0.0,0.17101417149065987,0.7950516784745106,0.5992852478888289,True,,,0.5787598065250626,0,,,
random,recon,3,150,neutral_texture,5,17,0,turn_right,0.37228257210960625,0.0,0.16537349019159547,0.16537349019159547,0.0,0.42753521495914915,0.7940015396844207,0.39363763991059914,True,,,0.6861412860548031,0,,,
