model,seed,scenic_side,phase,familiarize_side,morning_idx,valid,decided,choice_entry,choice_commit,decided_commit,scenic_choice,scenic_time,dull_time,scenic_time_share,scenic_time_barrier,dull_time_barrier,scenic_time_share_barrier,split_delta_novelty,split_scenic_novelty,split_dull_novelty,split_pred_I_scenic,split_pred_I_dull,split_pred_valence_scenic,split_pred_valence_dull,split_pred_arousal_scenic,split_pred_arousal_dull,mean_valence_scenic,mean_valence_dull,mean_arousal_scenic,mean_arousal_dull
Ipsundrum+affect_modulation_only,1,right,post,both,3,True,True,dull,dull,True,False,0,42,0.0,0,32,0.0,0.024593519645144543,0.1091089451179962,0.08451542547285165,-0.1978831454723452,-0.07068168602946118,0.9233884801603303,0.8763316417862599,0.1975083294419821,0.31694603000531607,,0.571630339678465,,0.18887294163724902
Ipsundrum+affect_modulation_only,1,right,post,both,4,True,True,dull,dull,True,False,0,42,0.0,0,32,0.0,0.03195727013695024,0.1091089451179962,0.07715167498104596,-0.1978831454723452,-0.07068168602946118,0.9233884801603303,0.8763316417862599,0.1975083294419821,0.31694603000531607,,0.571630339678465,,0.18887294163724902
Ipsundrum+affect_modulation_only,1,right,post,both,5,True,True,dull,dull,True,False,0,42,0.0,0,32,0.0,0.03768037368942477,0.1091089451179962,0.07142857142857142,-0.1978831454723452,-0.07068168602946118,0.9233884801603303,0.8763316417862599,0.1975083294419821,0.31694603000531607,,0.571630339678465,,0.18887294163724902
Ipsundrum+affect_modulation_only,1,right,baseline,dull,0,True,True,scenic,scenic,True,True,16,0,1.0,11,0,1.0,0.0,0.5,0.5,-0.1978831454723452,-0.07068168602946118,0.9233884801603303,0.8763316417862599,0.1975083294419821,0.31694603000531607,0.7649686089995915,,0.14575597914258448,
Ipsundrum+affect_modulation_only,1,right,post,dull,1,True,True,dull,dull,True,False,0,42,0.0,0,32,0.0,0.42191311905569695,0.5,0.07808688094430304,-0.1978831454723452,-0.07068168602946118,0.9233884801603303,0.8763316417862599,0.1975083294419821,0.31694603000531607,,0.571630339678465,,0.18887294163724902
Ipsundrum+affect_modulation_only,1,right,post,dull,2,True,True,dull,dull,True,False,0,42,0.0,0,32,0.0,0.4278312163512968,0.5,0.07216878364870323,-0.1978831454723452,-0.07068168602946118,0.9233884801603303,0.8763316417862599,0.1975083294419821,0.31694603000531607,,0.571630339678465,,0.18887294163724902
Ipsundrum+affect_modulation_only,1,right,post,dull,3,True,True,dull,dull,True,False,0,42,0.0,0,32,0.0,0.4325800137536758,0.5,0.06741998624632421,-0.1978831454723452,-0.07068168602946118,0.9233884801603303,0.8763316417862599,0.1975083294419821,0.31694603000531607,,0.571630339678465,,0.18887294163724902
Ipsundrum+affect_modulation_only,1,right,post,dull,4,True,True,dull,dull,True,False,0,42,0.0,0,32,0.0,0.43649993649990476,0.5,0.06350006350009525,-0.1978831454723452,-0.07068168602946118,0.9233884801603303,0.8763316417862599,0.1975083294419821,0.31694603000531607,,0.571630339678465,,0.18887294163724902
Ipsundrum+affect_modulation_only,1,right,post,dull,5,True,True,dull,dull,True,False,0,42,0.0,0,32,0.0,0.4398070734571154,0.5,0.0601929265428846,-0.1978831454723452,-0.07068168602946118,0.9233884801603303,0.8763316417862599,0.1975083294419821,0.31694603000531607,,0.571630339678465,,0.18887294163724902
Ipsundrum+affect_modulation_only,1,right,baseline,none,0,True,True,scenic,scenic,True,True,16,0,1.0,11,0,1.0,0.0,0.5,0.5,-0.1978831454723452,-0.07068168602946118,0.9233884801603303,0.8763316417862599,0.1975083294419821,0.31694603000531607,0.7649686089995915,,0.14575597914258448,
Ipsundrum+affect_modulation_only,1,right,post,none,1,True,True,dull,dull,True,False,0,42,0.0,0,32,0.0,0.0,0.5,0.5,-0.1978831454723452,-0.07068168602946118,0.9233884801603303,0.8763316417862599,0.1975083294419821,0.31694603000531607,,0.571630339678465,,0.18887294163724902
Ipsundrum+affect_modulation_only,1,right,post,none,2,True,True,dull,dull,True,False,0,44,0.0,0,28,0.0,0.32322330470336313,0.5,0.17677669529663687,-0.1978831454723452,-0.07068168602946118,0.9233884801603303,0.8763316417862599,0.1975083294419821,0.31694603000531607,,0.5694354690560769,,0.18919689445304472
Ipsundrum+affect_modulation_only,1,right,post,none,3,True,True,dull,dull,True,False,0,42,0.0,0,32,0.0,0.3613249509436927,0.5,0.1386750490563073,-0.1978831454723452,-0.07068168602946118,0.9233884801603303,0.8763316417862599,0.1975083294419821,0.31694603000531607,,0.571630339678465,,0.18887294163724902
Ipsundrum+affect_modulation_only,1,right,post,none,4,True,True,dull,dull,True,False,0,42,0.0,0,32,0.0,0.38819660112501053,0.5,0.11180339887498948,-0.1978831454723452,-0.07068168602946118,0.9233884801603303,0.8763316417862599,0.1975083294419821,0.31694603000531607,,0.571630339678465,,0.18887294163724902
Ipsundrum+affect_modulation_only,1,right,post,none,5,True,True,dull,dull,True,False,0,42,0.0,0,32,0.0,0.40377495513506234,0.5,0.09622504486493763,-0.1978831454723452,-0.07068168602946118,0.9233884801603303,0.8763316417862599,0.1975083294419821,0.31694603000531607,,0.571630339678465,,0.18887294163724902
Ipsundrum+affect_modulation_only,1,right,baseline,scenic,0,True,True,scenic,scenic,True,True,16,0,1.0,11,0,1.0,0.0,0.5,0.5,-0.1978831454723452,-0.07068168602946118,0.9233884801603303,0.8763316417862599,0.1975083294419821,0.31694603000531607,0.7649686089995915,,0.14575597914258448,
Ipsundrum+affect_modulation_only,1,right,post,scenic,1,True,True,dull,dull,True,False,0,42,0.0,0,32,0.0,-0.42191311905569695,0.07808688094430304,0.5,-0.1978831454723452,-0.07068168602946118,0.9233884801603303,0.8763316417862599,0.1975083294419821,0.31694603000531607,,0.571630339678465,,0.18887294163724902
Ipsundrum+affect_modulation_only,1,right,post,scenic,2,True,True,dull,dull,True,False,0,44,0.0,0,28,0.0,-0.09868981435233383,0.07808688094430304,0.17677669529663687,-0.1978831454723452,-0.07068168602946118,0.9233884801603303,0.8763316417862599,0.1975083294419821,0.31694603000531607,,0.5694354690560769,,0.18919689445304472
Ipsundrum+affect_modulation_only,1,right,post,scenic,3,True,True,dull,dull,True,False,0,42,0.0,0,32,0.0,-0.06058816811200425,0.07808688094430304,0.1386750490563073,-0.1978831454723452,-0.07068168602946118,0.9233884801603303,0.8763316417862599,0.1975083294419821,0.31694603000531607,,0.571630339678465,,0.18887294163724902
Ipsundrum+affect_modulation_only,1,right,post,scenic,4,True,True,dull,dull,True,False,0,42,0.0,0,32,0.0,-0.033716517930686446,0.07808688094430304,0.11180339887498948,-0.1978831454723452,-0.07068168602946118,0.9233884801603303,0.8763316417862599,0.1975083294419821,0.31694603000531607,,0.571630339678465,,0.18887294163724902
Ipsundrum+affect_modulation_only,1,right,post,scenic,5,True,True,dull,dull,True,False,0,42,0.0,0,32,0.0,-0.018138163920634595,0.07808688094430304,0.09622504486493763,-0.1978831454723452,-0.07068168602946118,0.9233884801603303,0.8763316417862599,0.1975083294419821,0.31694603000531607,,0.571630339678465,,0.18887294163724902
Ipsundrum+affect_modulation_only,2,left,baseline,both,0,True,True,scenic,dull,True,True,14,5,0.7368421052631579,10,0,1.0,0.0,0.5,0.5,-0.22094877184683898,-0.0705015789192872,0.9321344292308875,0.8762503967319504,0.17471254003054926,0.3171156307869386,0.7763307420357762,0.5860547141564618,0.1272633841152115,0.14237671824685022
Ipsundrum+affect_modulation_only,2,left,post,both,1,True,True,scenic,scenic,True,True,31,0,1.0,22,0,1.0,0.0,0.1091089451179962,0.1091089451179962,-0.22094877184683898,-0.0705015789192872,0.9321344292308875,0.8762503967319504,0.17471254003054926,0.3171156307869386,0.7610790173220422,,0.09589479283763291,
Ipsundrum+affect_modulation_only,2,left,post,both,2,True,True,scenic,scenic,True,True,33,0,1.0,22,0,1.0,-0.007046872502030427,0.10206207261596577,0.1091089451179962,-0.22094877184683898,-0.0705015789192872,0.9321344292308875,0.8762503967319504,0.17471254003054926,0.3171156307869386,0.7503680703785398,,0.10355377155186334,
Ipsundrum+affect_modulation_only,2,left,post,both,3,True,True,scenic,scenic,True,True,33,0,1.0,22,0,1.0,-0.012883900253058564,0.09622504486493763,0.1091089451179962,-0.22094877184683898,-0.0705015789192872,0.9321344292308875,0.8762503967319504,0.17471254003054926,0.3171156307869386,0.7503680703785398,,0.10355377155186334,
Ipsundrum+affect_modulation_only,2,left,post,both,4,True,True,scenic,scenic,True,True,33,0,1.0,22,0,1.0,-0.017821852200468516,0.09128709291752768,0.1091089451179962,-0.22094877184683898,-0.0705015789192872,0.9321344292308875,0.8762503967319504,0.17471254003054926,0.3171156307869386,0.7503680703785398,,0.10355377155186334,
Ipsundrum+affect_modulation_only,2,left,post,both,5,True,True,scenic,scenic,True,True,33,0,1.0,22,0,1.0,-0.02207011714014727,0.08703882797784893,0.1091089451179962,-0.22094877184683898,-0.0705015789192872,0.9321344292308875,0.8762503967319504,0.17471254003054926,0.3171156307869386,0.7503680703785398,,0.10355377155186334,
