seed,episode,t,env_name,condition,metabolic_load,agent_id,action,energy_true,energy_model,energy_pred,distress_self,distress_other_est,distress_coupled,pe,valence,arousal,Ns,internal,efference,g_eff,precision_eff,partner_energy_true,partner_energy_model,partner_energy_pred,partner_distress_self,has_food,x,partner_x,food_source_x,hazard_x,partner_alive,transfer_event,lesion_mode
0,0,0,SocialCorridorWorld,social_affective_direct,medium,possessor,LEFT,0.6449999999999999,0.6881249999999999,0.66875,0.01187500000000008,0.49999999999999994,0.13687500000000008,-0.02375000000000005,0.7262499999999998,0.16062500000000013,0.5,0.2,0.06000000000000001,1.0,1.0,0.165,0.245,0.07500000000000002,0.45499999999999996,0,2,6,0,3,1,0,none
0,0,1,SocialCorridorWorld,social_affective_direct,medium,possessor,LEFT,0.5899999999999999,0.6572656249999999,0.6517187499999999,0.0427343750000001,0.5349999999999999,0.17648437500000008,-0.061718750000000044,0.6470312499999998,0.23820312500000013,0.6105320373449291,0.36421281493797164,0.15126384448139152,1.3421100000000001,1.0803125,0.13,0.244375,0.13125,0.45562499999999995,0,1,6,0,3,1,0,none
0,0,2,SocialCorridorWorld,social_affective_direct,medium,possessor,LEFT,0.5349999999999998,0.6192871093749999,0.6109570312499998,0.08071289062500009,0.57,0.22321289062500008,-0.07595703124999997,0.5535742187499999,0.299169921875,0.728306490251859,0.5098502850635266,0.2588397766560321,1.4563594127549948,1.1191015625,0.095,0.22664062499999998,0.13046875000000002,0.47335937499999997,0,0,6,0,3,1,0,none
0,0,3,SocialCorridorWorld,social_affective_direct,medium,possessor,GET,0.4999999999999998,0.5886389160156249,0.5612963867187498,0.11136108398437505,0.605,0.26261108398437505,-0.06129638671875004,0.4747778320312499,0.3239074707031251,0.8043345508623609,0.6276439913830604,0.3694810410741406,1.5624119730068058,1.1495849609375,0.06,0.202490234375,0.10830078124999999,0.49750976562499993,1,0,6,0,3,1,0,none
0,0,4,SocialCorridorWorld,social_affective_direct,medium,possessor,EAT,0.6649999999999998,0.6607395935058593,0.5207986450195311,0.03926040649414064,0.6399999999999999,0.19926040649414062,0.1442013549804687,0.6014791870117188,0.34346176147460933,0.8576513720835234,0.7196469436632456,0.4745308118508721,1.6228415049343783,1.1619537353515625,0.024999999999999994,0.175933837890625,0.07811279296875001,0.524066162109375,0,0,6,0,3,1,0,none
0,0,5,SocialCorridorWorld,social_affective_direct,medium,possessor,GET,0.6299999999999998,0.6713710975646972,0.6087369918823241,0.028628902435302805,0.6749999999999999,0.1973789024353028,0.021263008117675675,0.6052421951293945,0.21864191055297846,0.8628801893484652,0.7769402419373335,0.5652536408768105,1.5178406753773312,1.1717308807373046,0.0,0.15347518920898437,0.04491729736328126,0.5465248107910156,1,0,6,0,3,1,0,none
0,0,6,SocialCorridorWorld,social_affective_direct,medium,possessor,EAT,0.7949999999999997,0.7586391615867613,0.6204638719558715,0.0,0.7,0.175,0.1745361280441282,0.65,0.3495361280441282,0.852639904544003,0.8072201069800014,0.6378435807077678,1.397800781314226,1.1093209552764893,0.0,0.14505319595336913,0.01684398651123048,0.5549468040466308,0,0,6,0,3,1,0,none
0,0,7,SocialCorridorWorld,social_affective_direct,medium,possessor,STAY,0.7599999999999997,0.7811945807933804,0.7148891615867613,0.0,0.7,0.175,0.045110838413238374,0.65,0.22011083841323836,0.8633650826607598,0.8296780972523048,0.695393935671129,1.4388048822137707,1.1747680640220641,0.0,0.1418949484825134,0.006316494941711437,0.5581050515174866,0,0,6,0,3,1,0,none
0,0,8,SocialCorridorWorld,social_affective_direct,medium,possessor,STAY,0.7249999999999996,0.77497229039669,0.7374445807933805,0.0,0.7,0.175,-0.012444580793380844,0.65,0.18744458079338083,0.8527635654779837,0.8389122845425763,0.7384494403325632,1.320995986135705,1.1100554192066192,0.0,0.1407106056809425,0.002368685603141768,0.5592893943190574,0,0,6,0,3,0,0,none
0,0,9,SocialCorridorWorld,social_affective_direct,medium,possessor,STAY,0.6899999999999996,0.7543611451983447,0.7312222903966901,0.0,0.7,0.175,-0.04122229039669045,0.65,0.21622229039669044,0.8499952708384567,0.8433454790609284,0.7699182519510728,1.2755213333939477,1.0937222903966903,0.0,0.14026647713035345,0.0008882571011781526,0.5597335228696465,0,0,6,0,3,0,0,none
