seed,condition,env_name,metabolic_load,lesion_mode,help_rate_when_partner_distressed,partner_recovery_rate,mutual_viability,rescue_latency,self_cost_of_help,episode_joint_longevity,partner_final_energy,partner_peak_energy,self_final_energy,joint_homeostatic_margin
0,social_affective_direct,SocialCorridorWorld,low,none,0.0,0.0,0.14999999999999997,18.0,0.2550000000000002,18.0,0.01999999999999997,0.19,0.44499999999999973,0.4652777777777777
1,social_affective_direct,SocialCorridorWorld,low,none,0.0,0.0,0.14999999999999997,18.0,0.2550000000000002,18.0,0.01999999999999997,0.19,0.44499999999999973,0.4652777777777777
2,social_affective_direct,SocialCorridorWorld,low,none,0.0,0.0,0.14999999999999997,18.0,0.2550000000000002,18.0,0.01999999999999997,0.19,0.44499999999999973,0.4652777777777777
3,social_affective_direct,SocialCorridorWorld,low,none,0.0,0.0,0.14999999999999997,18.0,0.2550000000000002,18.0,0.01999999999999997,0.19,0.44499999999999973,0.4652777777777777
4,social_affective_direct,SocialCorridorWorld,low,none,0.0,0.0,0.14999999999999997,18.0,0.2550000000000002,18.0,0.01999999999999997,0.19,0.44499999999999973,0.4652777777777777
5,social_affective_direct,SocialCorridorWorld,low,none,0.0,0.0,0.14999999999999997,18.0,0.2550000000000002,18.0,0.01999999999999997,0.19,0.44499999999999973,0.4652777777777777
6,social_affective_direct,SocialCorridorWorld,low,none,0.0,0.0,0.14999999999999997,18.0,0.2550000000000002,18.0,0.01999999999999997,0.19,0.44499999999999973,0.4652777777777777
7,social_affective_direct,SocialCorridorWorld,low,none,0.0,0.0,0.14999999999999997,18.0,0.2550000000000002,18.0,0.01999999999999997,0.19,0.44499999999999973,0.4652777777777777
